id,company_id,job_title,job_url,job_description,salary_range,location,remote,status,applied_date,notes,created_at,updated_at
app_company_ntu_international_a/s_specialists_in_humanitarian_assistance,company_ntu_international_a/s,Specialists in Humanitarian Assistance,https://www.linkedin.com/jobs/view/4381478947,,,,0,saved,,"Imported from WhatsApp chat on 2026-03-18. Sent by Tams Braga.

## Message Context

> Confira esta vaga na NTU International A/S: Specialists in Humanitarian Assistance https://www.linkedin.com/jobs/view/4381478947

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-03-18
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4381478947
- **Final URL:** https://www.linkedin.com/jobs/view/4381478947",2026-06-12T05:19:47.274572+00:00,2026-06-12T05:19:47.274572+00:00
app_company_oliver_latin_america_content_planner,company_oliver_latin_america,Content Planner,https://www.linkedin.com/jobs/view/4409080435,,,,0,saved,,"Imported from WhatsApp chat on 2026-04-30. Sent by Tams Braga.

## Message Context

> Confira esta vaga na OLIVER Latin America: Content Planner https://www.linkedin.com/jobs/view/4409080435

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-04-30
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4409080435
- **Final URL:** https://www.linkedin.com/jobs/view/4409080435",2026-06-12T05:19:47.275273+00:00,2026-06-12T05:19:47.275273+00:00
app_company_oi_trabalho_temporário,company_oi,Trabalho Temporário,https://www.linkedin.com/posts/pedrohcbraga_oportunidade-trabalho-tempor%C3%A1rio-oi-share-7448431501848875008-S99f?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link,,,,0,saved,,"Imported from WhatsApp chat on 2026-04-12. Sent by Tams Braga.

## Message Context

> https://www.linkedin.com/posts/pedrohcbraga_oportunidade-trabalho-tempor%C3%A1rio-oi-share-7448431501848875008-S99f?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-04-12
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/posts/pedrohcbraga_oportunidade-trabalho-tempor%C3%A1rio-oi-share-7448431501848875008-S99f?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link
- **Final URL:** https://www.linkedin.com/posts/pedrohcbraga_oportunidade-trabalho-tempor%C3%A1rio-oi-share-7448431501848875008-S99f?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link",2026-06-12T05:19:47.276024+00:00,2026-06-12T05:19:47.276024+00:00
app_company_unknown_company_oportunidade_atendimento,company_unknown_company,Oportunidade Atendimento,https://www.linkedin.com/posts/vagas-oportunidade-atendimento-share-7454528579519864832-bnff?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link,,,,0,saved,,"Imported from WhatsApp chat on 2026-05-05. Sent by Tams Braga.

## Message Context

> https://www.linkedin.com/posts/vagas-oportunidade-atendimento-share-7454528579519864832-bnff?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-05-05
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/posts/vagas-oportunidade-atendimento-share-7454528579519864832-bnff?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link
- **Final URL:** https://www.linkedin.com/posts/vagas-oportunidade-atendimento-share-7454528579519864832-bnff?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link",2026-06-12T05:19:47.276739+00:00,2026-06-12T05:19:47.276739+00:00
app_company_pizza_hut_job_opportunity,company_pizza_hut,Job Opportunity,https://www.linkedin.com/posts/ketyanne-silva_vaga-pizza-hut-ugcPost-7445568947338289152-qyMl?utm_source=share&utm_medium=member_ios&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4,,,,0,saved,,"Imported from WhatsApp chat on 2026-04-03. Sent by Tams Braga.

## Message Context

> https://www.linkedin.com/posts/ketyanne-silva_vaga-pizza-hut-ugcPost-7445568947338289152-qyMl?utm_source=share&utm_medium=member_ios&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-04-03
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/posts/ketyanne-silva_vaga-pizza-hut-ugcPost-7445568947338289152-qyMl?utm_source=share&utm_medium=member_ios&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4
- **Final URL:** https://www.linkedin.com/posts/ketyanne-silva_vaga-pizza-hut-ugcPost-7445568947338289152-qyMl?utm_source=share&utm_medium=member_ios&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4",2026-06-12T05:19:47.277455+00:00,2026-06-12T05:19:47.277455+00:00
app_company_unknown_company_planejamento_publicidade_e_propaganda,company_unknown_company,Planejamento Publicidade e Propaganda,https://www.linkedin.com/posts/julianarsantos_vagas-planejamento-publicidadeepropaganda-share-7460660847074504704-M_uw?utm_source=share&utm_medium=member_ios&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4,,,,0,saved,,"Imported from WhatsApp chat on 2026-05-14. Sent by Tams Braga.

## Message Context

> https://www.linkedin.com/posts/julianarsantos_vagas-planejamento-publicidadeepropaganda-share-7460660847074504704-M_uw?utm_source=share&utm_medium=member_ios&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-05-14
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/posts/julianarsantos_vagas-planejamento-publicidadeepropaganda-share-7460660847074504704-M_uw?utm_source=share&utm_medium=member_ios&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4
- **Final URL:** https://www.linkedin.com/posts/julianarsantos_vagas-planejamento-publicidadeepropaganda-share-7460660847074504704-M_uw?utm_source=share&utm_medium=member_ios&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4",2026-06-12T05:19:47.278155+00:00,2026-06-12T05:19:47.278155+00:00
app_company_unknown_company_rh_de_verdade___construção,company_unknown_company,RH de Verdade - Construção,https://www.linkedin.com/posts/claudia-paiva-71509342_rh-de-verdade-n%C3%A3o-%C3%A9-s%C3%B3-processo-%C3%A9-constru%C3%A7%C3%A3o-share-7452802154089603072-Spzq?utm_source=share&utm_medium=member_ios&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4,,,,0,saved,,"Imported from WhatsApp chat on 2026-04-27. Sent by Tams Braga.

## Message Context

> https://www.linkedin.com/posts/claudia-paiva-71509342_rh-de-verdade-n%C3%A3o-%C3%A9-s%C3%B3-processo-%C3%A9-constru%C3%A7%C3%A3o-share-7452802154089603072-Spzq?utm_source=share&utm_medium=member_ios&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-04-27
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/posts/claudia-paiva-71509342_rh-de-verdade-n%C3%A3o-%C3%A9-s%C3%B3-processo-%C3%A9-constru%C3%A7%C3%A3o-share-7452802154089603072-Spzq?utm_source=share&utm_medium=member_ios&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4
- **Final URL:** https://www.linkedin.com/posts/claudia-paiva-71509342_rh-de-verdade-n%C3%A3o-%C3%A9-s%C3%B3-processo-%C3%A9-constru%C3%A7%C3%A3o-share-7452802154089603072-Spzq?utm_source=share&utm_medium=member_ios&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4",2026-06-12T05:19:47.279073+00:00,2026-06-12T05:19:47.279073+00:00
app_company_unknown_company_remote_jobs___creative_careers,company_unknown_company,Remote Jobs - Creative Careers,https://www.linkedin.com/posts/remotejobs-creativecareers-globalopportunities-share-7457801266417565696-81Oc?utm_source=share&utm_medium=member_ios&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4,,,,0,saved,,"Imported from WhatsApp chat on 2026-05-06. Sent by Tams Braga.

## Message Context

> https://www.linkedin.com/posts/remotejobs-creativecareers-globalopportunities-share-7457801266417565696-81Oc?utm_source=share&utm_medium=member_ios&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-05-06
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/posts/remotejobs-creativecareers-globalopportunities-share-7457801266417565696-81Oc?utm_source=share&utm_medium=member_ios&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4
- **Final URL:** https://www.linkedin.com/posts/remotejobs-creativecareers-globalopportunities-share-7457801266417565696-81Oc?utm_source=share&utm_medium=member_ios&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4",2026-06-12T05:19:47.279758+00:00,2026-06-12T05:19:47.279758+00:00
app_company_senac_rj_job_opportunity,company_senac_rj,Job Opportunity,https://jobs.i-hunter.com/senacrj/oportunidade/4849,,,,0,saved,,"Imported from WhatsApp chat on 2026-05-26. Sent by Tams Braga.

## Message Context

> https://jobs.i-hunter.com/senacrj/oportunidade/4849

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-05-26
- **Sent by:** Tams Braga
- **Original URL:** https://jobs.i-hunter.com/senacrj/oportunidade/4849
- **Final URL:** https://jobs.i-hunter.com/senacrj/oportunidade/4849",2026-06-12T05:19:47.280386+00:00,2026-06-12T05:19:47.280386+00:00
app_company_sme_careers_recruiter_–_portuguese_speaker,company_sme_careers,Recruiter – Portuguese Speaker,https://www.linkedin.com/jobs/view/4360742279,,,,0,saved,,"Imported from WhatsApp chat on 2026-03-31. Sent by Tams Braga.

## Message Context

> Confira esta vaga na SME Careers: Recruiter – Portuguese Speaker https://www.linkedin.com/jobs/view/4360742279

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-03-31
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4360742279
- **Final URL:** https://www.linkedin.com/jobs/view/4360742279",2026-06-12T05:19:47.281047+00:00,2026-06-12T05:19:47.281047+00:00
app_company_unknown_company_semana_de_vagas___13_a_19_de_abril,company_unknown_company,Semana de Vagas - 13 a 19 de Abril,https://www.linkedin.com/posts/ariel-macena-bra_semanal-de-vagas-13-a-19-de-abril-ugcPost-7462688688418783232-EQXK?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link,,,,0,saved,,"Imported from WhatsApp chat on 2026-05-21. Sent by Tams Braga.

## Message Context

> https://www.linkedin.com/posts/ariel-macena-bra_semanal-de-vagas-13-a-19-de-abril-ugcPost-7462688688418783232-EQXK?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-05-21
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/posts/ariel-macena-bra_semanal-de-vagas-13-a-19-de-abril-ugcPost-7462688688418783232-EQXK?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link
- **Final URL:** https://www.linkedin.com/posts/ariel-macena-bra_semanal-de-vagas-13-a-19-de-abril-ugcPost-7462688688418783232-EQXK?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link",2026-06-12T05:19:47.281734+00:00,2026-06-12T05:19:47.281734+00:00
app_company_unknown_company_social_media_conteúdo___vaga_remota,company_unknown_company,Social Media Conteúdo - Vaga Remota,https://www.linkedin.com/posts/socialmedia-conteudo-vagaremota-share-7464772343295524864-D93U/?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link,,,,0,saved,,"Imported from WhatsApp chat on 2026-05-25. Sent by Tams Braga.

## Message Context

> https://www.linkedin.com/posts/socialmedia-conteudo-vagaremota-share-7464772343295524864-D93U/?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-05-25
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/posts/socialmedia-conteudo-vagaremota-share-7464772343295524864-D93U/?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link
- **Final URL:** https://www.linkedin.com/posts/socialmedia-conteudo-vagaremota-share-7464772343295524864-D93U/?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link",2026-06-12T05:19:47.282432+00:00,2026-06-12T05:19:47.282432+00:00
app_company_superfrete_especialista_em_branding,company_superfrete,Especialista em Branding,https://www.linkedin.com/jobs/view/4387463056,,,,0,saved,,"Imported from WhatsApp chat on 2026-03-31. Sent by Tams Braga.

## Message Context

> Confira esta vaga na SuperFrete: Especialista em Branding https://www.linkedin.com/jobs/view/4387463056

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-03-31
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4387463056
- **Final URL:** https://www.linkedin.com/jobs/view/4387463056",2026-06-12T05:19:47.283596+00:00,2026-06-12T05:19:47.283596+00:00
app_company_tp_beauty_advisor___portuguese_(remote)_9_months_contract,company_tp,Beauty Advisor - Portuguese (Remote) 9 Months Contract,https://www.linkedin.com/jobs/view/4341757464,,,,0,saved,,"Imported from WhatsApp chat on 2026-03-31. Sent by Tams Braga.

## Message Context

> Confira esta vaga na TP: Beauty Advisor - Portuguese (Remote) 9 Months Contract https://www.linkedin.com/jobs/view/4341757464

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-03-31
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4341757464
- **Final URL:** https://www.linkedin.com/jobs/view/4341757464",2026-06-12T05:19:47.284264+00:00,2026-06-12T05:19:47.284264+00:00
"app_company_tapestry_sr__director,_global_equity,_inclusion_&_diversity",company_tapestry,"Sr. Director, Global Equity, Inclusion & Diversity",https://www.linkedin.com/jobs/view/4395060995,,,,0,saved,,"Imported from WhatsApp chat on 2026-03-31. Sent by Tams Braga.

## Message Context

> Confira esta vaga na Tapestry: Sr. Director, Global Equity, Inclusion & Diversity https://www.linkedin.com/jobs/view/4395060995

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-03-31
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4395060995
- **Final URL:** https://www.linkedin.com/jobs/view/4395060995",2026-06-12T05:19:47.284932+00:00,2026-06-12T05:19:47.284932+00:00
app_company_the_nature_conservancy_(tnc)_coordenador/a_de_marketing_e_comunicação,company_the_nature_conservancy_(tnc),Coordenador/a de Marketing e Comunicação,https://www.linkedin.com/jobs/view/4393019514,,,,0,saved,,"Imported from WhatsApp chat on 2026-04-06. Sent by Tams Braga.

## Message Context

> Confira esta vaga na The Nature Conservancy (TNC): Coordenador/a de Marketing e Comunicação https://www.linkedin.com/jobs/view/4393019514

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-04-06
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4393019514
- **Final URL:** https://www.linkedin.com/jobs/view/4393019514",2026-06-12T05:19:47.285816+00:00,2026-06-12T05:19:47.285816+00:00
app_company_transforma_gerenciamento_de_resíduos_supervisor_de_recursos_humanos,company_transforma_gerenciamento_de_resíduos,Supervisor de Recursos Humanos,https://www.linkedin.com/jobs/view/4392940968,,,,0,saved,,"Imported from WhatsApp chat on 2026-04-06. Sent by Tams Braga.

## Message Context

> Confira esta vaga na Transforma Gerenciamento de Resíduos: Supervisor de Recursos Humanos https://www.linkedin.com/jobs/view/4392940968

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-04-06
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4392940968
- **Final URL:** https://www.linkedin.com/jobs/view/4392940968",2026-06-12T05:19:47.286530+00:00,2026-06-12T05:19:47.286530+00:00
app_company_turnkey_tech_staffing_human_resources_specialist,company_turnkey_tech_staffing,Human Resources Specialist,https://www.linkedin.com/jobs/view/4358239404,,,,0,saved,,"Imported from WhatsApp chat on 2026-03-18. Sent by Tams Braga.

## Message Context

> Confira esta vaga na TurnKey Tech Staffing: Human Resources Specialist https://www.linkedin.com/jobs/view/4358239404

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-03-18
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4358239404
- **Final URL:** https://www.linkedin.com/jobs/view/4358239404",2026-06-12T05:19:47.287241+00:00,2026-06-12T05:19:47.287241+00:00
app_company_undp_careers_associado_(a)_técnico(a)_de_monitoramento_e_avaliação_de_pro,company_undp_careers,Associado (a) Técnico(a) de Monitoramento e Avaliação de Projetos (1 vaga) (Home Based) - [Open to internal and external applicants],https://www.linkedin.com/jobs/view/4391126178,,,,0,saved,,"Imported from WhatsApp chat on 2026-04-02. Sent by Tams Braga.

## Message Context

> Confira esta vaga na UNDP Careers: Associado (a) Técnico(a) de Monitoramento e Avaliação de Projetos (1 vaga) (Home Based) - [Open to internal and external applicants] https://www.linkedin.com/jobs/view/4391126178

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-04-02
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4391126178
- **Final URL:** https://www.linkedin.com/jobs/view/4391126178",2026-06-12T05:19:47.287952+00:00,2026-06-12T05:19:47.287952+00:00
app_company_undp_careers_associado(a)_de_capacitações_(1_vaga)_(home_based)___[open_t,company_undp_careers,Associado(a) de Capacitações (1 vaga) (Home Based) - [Open to internal and external applicants],https://www.linkedin.com/jobs/view/4390034346,,,,0,saved,,"Imported from WhatsApp chat on 2026-03-26. Sent by Tams Braga.

## Message Context

> Confira esta vaga na UNDP Careers: Associado(a) de Capacitações (1 vaga) (Home Based) - [Open to internal and external applicants] https://www.linkedin.com/jobs/view/4390034346

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-03-26
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4390034346
- **Final URL:** https://www.linkedin.com/jobs/view/4390034346",2026-06-12T05:19:47.288637+00:00,2026-06-12T05:19:47.288637+00:00
app_company_unops_communications_senior_associate,company_unops,Communications Senior Associate,https://www.linkedin.com/jobs/view/4385022233,,,,0,saved,,"Imported from WhatsApp chat on 2026-03-18. Sent by Tams Braga.

## Message Context

> Confira esta vaga na UNOPS: Communications Senior Associate https://www.linkedin.com/jobs/view/4385022233

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-03-18
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4385022233
- **Final URL:** https://www.linkedin.com/jobs/view/4385022233",2026-06-12T05:19:47.289382+00:00,2026-06-12T05:19:47.289382+00:00
app_company_unknown_company_job_opportunity,company_unknown_company,Job Opportunity,https://epartner2.vagas.com.br/v2802026?link_cand=https%3A//site.vagas.com.br/GoHome.asp%3Fv%3D2802026%26fnthr%3Dhttps%253A//www.linkedin.com/%26j%3Dt%26sslon%3D1%26ss%3D1,,,,0,saved,,"Imported from WhatsApp chat on 2026-04-11. Sent by Tams Braga.

## Message Context

> https://epartner2.vagas.com.br/v2802026?link_cand=https%3A//site.vagas.com.br/GoHome.asp%3Fv%3D2802026%26fnthr%3Dhttps%253A//www.linkedin.com/%26j%3Dt%26sslon%3D1%26ss%3D1

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-04-11
- **Sent by:** Tams Braga
- **Original URL:** https://epartner2.vagas.com.br/v2802026?link_cand=https%3A//site.vagas.com.br/GoHome.asp%3Fv%3D2802026%26fnthr%3Dhttps%253A//www.linkedin.com/%26j%3Dt%26sslon%3D1%26ss%3D1
- **Final URL:** https://epartner2.vagas.com.br/v2802026?link_cand=https%3A//site.vagas.com.br/GoHome.asp%3Fv%3D2802026%26fnthr%3Dhttps%253A//www.linkedin.com/%26j%3Dt%26sslon%3D1%26ss%3D1",2026-06-12T05:19:47.290118+00:00,2026-06-12T05:19:47.290118+00:00
app_company_unknown_company_vaga_compartilhada,company_unknown_company,Vaga Compartilhada,https://www.linkedin.com/posts/yuri-carvalho-oficial_colegas-da-rede-n%C3%A3o-guardo-o-que-%C3%A9-bom-share-7461407750749761536-xD46?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link,,,,0,saved,,"Imported from WhatsApp chat on 2026-05-16. Sent by Tams Braga.

## Message Context

> https://www.linkedin.com/posts/yuri-carvalho-oficial_colegas-da-rede-n%C3%A3o-guardo-o-que-%C3%A9-bom-share-7461407750749761536-xD46?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-05-16
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/posts/yuri-carvalho-oficial_colegas-da-rede-n%C3%A3o-guardo-o-que-%C3%A9-bom-share-7461407750749761536-xD46?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link
- **Final URL:** https://www.linkedin.com/posts/yuri-carvalho-oficial_colegas-da-rede-n%C3%A3o-guardo-o-que-%C3%A9-bom-share-7461407750749761536-xD46?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link",2026-06-12T05:19:47.290886+00:00,2026-06-12T05:19:47.290886+00:00
app_company_unknown_company_vagas_remotas___dados,company_unknown_company,Vagas Remotas - Dados,https://www.linkedin.com/posts/impactosocial-vagasremotas-dados-ugcPost-7448384499379412992-suKP?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link,,,,0,saved,,"Imported from WhatsApp chat on 2026-04-16. Sent by Tams Braga.

## Message Context

> https://www.linkedin.com/posts/impactosocial-vagasremotas-dados-ugcPost-7448384499379412992-suKP?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-04-16
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/posts/impactosocial-vagasremotas-dados-ugcPost-7448384499379412992-suKP?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link
- **Final URL:** https://www.linkedin.com/posts/impactosocial-vagasremotas-dados-ugcPost-7448384499379412992-suKP?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link",2026-06-12T05:19:47.291690+00:00,2026-06-12T05:19:47.291690+00:00
app_company_vertigo_job_opportunity,company_vertigo,Job Opportunity,https://www.linkedin.com/jobs/view/4388217442,,,,0,saved,,"Imported from WhatsApp chat on 2026-03-31. Sent by Tams Braga.

## Message Context

> Confira esta vaga na Vertigo:
https://www.linkedin.com/jobs/view/4388217442

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-03-31
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4388217442
- **Final URL:** https://www.linkedin.com/jobs/view/4388217442",2026-06-12T05:19:47.292376+00:00,2026-06-12T05:19:47.292376+00:00
app_company_virtual_internships_university_partnership_manager_(fully_remote),company_virtual_internships,University Partnership Manager (Fully Remote),https://www.linkedin.com/jobs/view/4379606581,,,,0,saved,,"Imported from WhatsApp chat on 2026-03-25. Sent by Tams Braga.

## Message Context

> Confira esta vaga na Virtual Internships: University Partnership Manager (Fully Remote) https://www.linkedin.com/jobs/view/4379606581

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-03-25
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4379606581
- **Final URL:** https://www.linkedin.com/jobs/view/4379606581",2026-06-12T05:19:47.293207+00:00,2026-06-12T05:19:47.293207+00:00
app_company_vital_strategies_coordenador(a)_de_programas,company_vital_strategies,Coordenador(a) de Programas,https://phg.tbe.taleo.net/phg01/ats/careers/v2/viewRequisition?org=VITASTRA&cws=40&rid=881,,,,0,saved,,"Imported from WhatsApp chat on 2026-03-17. Sent by Tams Braga.

## Message Context

> *aga aberta na Vital Strategies Brasil*

Estamos recrutando uma *Pessoa Coordenadora de Programas* para apoiar a coordenação e a gestão integrada da iniciativa **Mais Dados Mais Saúde**, que gera evidências para fortalecer políticas públicas de saúde no Brasil.

A pessoa terá papel central na coordenação das atividades do programa, articulação entre equipes e parceiros institucionais, acompanhamento de planos de trabalho e monitoramento das entregas e resultados da iniciativa.

**Principais requ

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-03-17
- **Sent by:** Tams Braga
- **Original URL:** https://phg.tbe.taleo.net/phg01/ats/careers/v2/viewRequisition?org=VITASTRA&cws=40&rid=881
- **Final URL:** https://phg.tbe.taleo.net/phg01/ats/careers/v2/viewRequisition?org=VITASTRA&cws=40&rid=881",2026-06-12T05:19:47.293921+00:00,2026-06-12T05:19:47.293921+00:00
app_company_vital_strategies_job_opportunity,company_vital_strategies,Job Opportunity,https://phg.tbe.taleo.net/phg01/ats/careers/v2/viewRequisition?org=VITASTRA&cws=37&rid=880,,,,0,saved,,"Imported from WhatsApp chat on 2026-03-10. Sent by Tams Braga.

## Message Context

> https://phg.tbe.taleo.net/phg01/ats/careers/v2/viewRequisition?org=VITASTRA&cws=37&rid=880

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-03-10
- **Sent by:** Tams Braga
- **Original URL:** https://phg.tbe.taleo.net/phg01/ats/careers/v2/viewRequisition?org=VITASTRA&cws=37&rid=880
- **Final URL:** https://phg.tbe.taleo.net/phg01/ats/careers/v2/viewRequisition?org=VITASTRA&cws=37&rid=880",2026-06-12T05:19:47.294613+00:00,2026-06-12T05:19:47.294613+00:00
